Id,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,ScreenPorch,MiscVal,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice_log,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,MoSold,YrSold,YrBltAndRemod,NewFirePlaces,NewExterQualCond,NewCentrAirElec,NewKitchen,NewSale,SalePrice,1stFlrSF²,1stFlrSFGarageArea,GarageArea²,PR3_6,PR3_7,PR3_8,PR3_9,PR3_10,PR3_11,PR3_12,PR3_13,PR3_14,PR3_15,PR3_16,PR3_17,PR3_18,PR3_19,PR3_20,PR3_21,PR3_22,PR3_23,PR3_24,PR3_25,PR3_26,PR3_27,PR3_28,PR3_29,PR3_30,PR3_31,PR3_32,PR3_33,PR3_34,PR3_35,PR3_36,PR3_37,PR3_38,PR3_39,PR3_40,PR3_41,PR3_42,PR3_43,PR3_44,PR3_45,PR3_46,PR3_47,PR3_48,PR3_49,PR3_50,PR3_51,PR3_52,PR3_53,PR3_54,PR3_55
1079,169.0,662,186,848,848,0,848,420,0,0,1696,1510,2.0,140,0,0,1,1,1,11.956970055045868,1,3,1,1,2,1,1,1,1,2,2,3,2,3,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,1,1,1,3,22,11,11,13,11,155900,719104.0,356160.0,176400.0,438244.0,123132.0,561376.0,0.0,561376.0,34596.0,157728.0,0.0,157728.0,719104.0,0.0,719104.0,0.0,0.0,719104.0,290117528.0,81513384.0,371630912.0,0.0,371630912.0,22902552.0,104415936.0,0.0,104415936.0,476046848.0,0.0,476046848.0,0.0,0.0,476046848.0,6434856.0,29337408.0,0.0,29337408.0,133753344.0,0.0,133753344.0,0.0,0.0,133753344.0,609800192.0,0.0,609800192.0,0.0,0.0,609800192.0,0.0,0.0,0.0,609800192.0
147,0.0,209,506,715,875,0,875,180,0,0,1590,1084,2.0,48,0,0,1,1,0,11.56171562913966,2,3,1,1,2,1,1,2,1,3,2,1,2,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,3,1,3,1,2,2,3,1,1,1,1,1,1,1,4,2,14,21,12,12,11,105000,765625.0,157500.0,32400.0,43681.0,105754.0,149435.0,0.0,182875.0,256036.0,361790.0,0.0,442750.0,511225.0,0.0,625625.0,0.0,0.0,765625.0,9129329.0,22102586.0,31231915.0,0.0,38220875.0,53511524.0,75614110.0,0.0,92534750.0,106846025.0,0.0,130755625.0,0.0,0.0,160015625.0,129554216.0,183065740.0,0.0,224031500.0,258679850.0,0.0,316566250.0,0.0,0.0,387406250.0,365525875.0,0.0,447321875.0,0.0,0.0,547421875.0,0.0,0.0,0.0,669921875.0
907,208.0,63,1560,1623,1636,0,1636,865,0,0,3259,1699,3.0,60,0,0,1,1,1,12.449018824140564,1,2,4,3,2,2,1,2,1,2,2,1,2,4,2,4,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,4,1,4,1,1,1,1,4,1,1,1,2,4,22,11,11,13,11,255000,2676496.0,1415140.0,748225.0,3969.0,98280.0,102249.0,0.0,103068.0,2433600.0,2531880.0,0.0,2552160.0,2634129.0,0.0,2655228.0,0.0,0.0,2676496.0,250047.0,6191640.0,6441687.0,0.0,6493284.0,153316800.0,159508440.0,0.0,160786080.0,165950127.0,0.0,167279364.0,0.0,0.0,168619248.0,3796416000.0,3949732800.0,0.0,3981369600.0,4109241240.0,0.0,4142155680.0,0.0,0.0,4175333760.0,4275191367.0,0.0,4309435044.0,0.0,0.0,4343953008.0,0.0,0.0,0.0,4378747456.0
615,0.0,150,0,630,630,0,630,0,0,0,1260,1260,2.0,120,0,0,0,1,0,11.231887935237117,2,3,1,1,2,1,1,1,1,3,2,3,1,1,3,2,2,2,1,1,1,2,2,1,1,2,3,2,1,2,1,1,1,1,1,1,5,1,3,1,3,3,1,2,2,1,1,1,5,2,14,21,11,12,11,75500,396900.0,0.0,0.0,22500.0,0.0,94500.0,0.0,94500.0,0.0,0.0,0.0,0.0,396900.0,0.0,396900.0,0.0,0.0,396900.0,3375000.0,0.0,14175000.0,0.0,14175000.0,0.0,0.0,0.0,0.0,59535000.0,0.0,59535000.0,0.0,0.0,59535000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250047000.0,0.0,250047000.0,0.0,0.0,250047000.0,0.0,0.0,0.0,250047000.0
406,0.0,1116,165,1281,1620,0,1620,490,0,0,2901,2736,3.0,198,0,0,1,1,1,11.918390573078392,1,2,2,2,2,2,1,2,1,3,1,1,2,1,1,2,3,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,3,2,1,3,2,3,1,1,1,3,4,1,2,1,4,3,23,21,11,12,11,150000,2624400.0,793800.0,240100.0,1245456.0,184140.0,1429596.0,0.0,1807920.0,27225.0,211365.0,0.0,267300.0,1640961.0,0.0,2075220.0,0.0,0.0,2624400.0,1389928896.0,205500240.0,1595429136.0,0.0,2017638720.0,30383100.0,235883340.0,0.0,298306800.0,1831312476.0,0.0,2315945520.0,0.0,0.0,2928830400.0,4492125.0,34875225.0,0.0,44104500.0,270758565.0,0.0,342411300.0,0.0,0.0,433026000.0,2102071041.0,0.0,2658356820.0,0.0,0.0,3361856400.0,0.0,0.0,0.0,4251528000.0
46,412.0,456,1296,1752,1752,0,1752,576,0,0,3504,2208,3.0,278,0,0,1,1,1,12.675763725937609,1,2,2,1,2,1,1,1,1,1,2,3,2,4,2,3,3,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,4,4,1,1,3,5,3,22,11,11,11,11,319900,3069504.0,1009152.0,331776.0,207936.0,590976.0,798912.0,0.0,798912.0,1679616.0,2270592.0,0.0,2270592.0,3069504.0,0.0,3069504.0,0.0,0.0,3069504.0,94818816.0,269485056.0,364303872.0,0.0,364303872.0,765904896.0,1035389952.0,0.0,1035389952.0,1399693824.0,0.0,1399693824.0,0.0,0.0,1399693824.0,2176782336.0,2942687232.0,0.0,2942687232.0,3978077184.0,0.0,3978077184.0,0.0,0.0,3978077184.0,5377771008.0,0.0,5377771008.0,0.0,0.0,5377771008.0,0.0,0.0,0.0,5377771008.0
1444,0.0,0,952,952,952,0,952,192,40,0,1904,952,1.0,138,0,0,1,1,1,11.703545824578878,2,2,1,2,2,1,1,1,1,3,2,1,1,3,3,1,1,2,2,2,1,2,2,1,1,2,1,1,3,1,1,1,1,1,2,1,3,1,2,2,3,4,2,1,4,1,1,1,4,1,22,21,22,12,11,121000,906304.0,182784.0,36864.0,0.0,0.0,0.0,0.0,0.0,906304.0,906304.0,0.0,906304.0,906304.0,0.0,906304.0,0.0,0.0,906304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862801408.0,862801408.0,0.0,862801408.0,862801408.0,0.0,862801408.0,0.0,0.0,862801408.0,862801408.0,0.0,862801408.0,0.0,0.0,862801408.0,0.0,0.0,0.0,862801408.0
1242,0.0,0,1689,1689,1689,0,1689,936,0,0,3378,1689,2.0,56,0,0,1,1,0,12.422505731952896,1,2,3,2,2,1,1,1,1,2,2,1,2,4,3,4,3,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,3,1,1,4,1,4,1,1,1,1,4,1,1,1,2,4,14,11,11,13,23,248328,2852721.0,1580904.0,876096.0,0.0,0.0,0.0,0.0,0.0,2852721.0,2852721.0,0.0,2852721.0,2852721.0,0.0,2852721.0,0.0,0.0,2852721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4818245769.0,4818245769.0,0.0,4818245769.0,4818245769.0,0.0,4818245769.0,0.0,0.0,4818245769.0,4818245769.0,0.0,4818245769.0,0.0,0.0,4818245769.0,0.0,0.0,0.0,4818245769.0
538,0.0,600,264,864,864,0,864,576,0,0,1728,1464,1.0,216,0,0,1,1,0,11.619535200028489,1,2,2,3,2,2,1,2,1,3,2,1,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,3,2,2,3,1,1,1,4,1,1,2,1,3,2,14,21,11,12,11,111250,746496.0,497664.0,331776.0,360000.0,158400.0,518400.0,0.0,518400.0,69696.0,228096.0,0.0,228096.0,746496.0,0.0,746496.0,0.0,0.0,746496.0,216000000.0,95040000.0,311040000.0,0.0,311040000.0,41817600.0,136857600.0,0.0,136857600.0,447897600.0,0.0,447897600.0,0.0,0.0,447897600.0,18399744.0,60217344.0,0.0,60217344.0,197074944.0,0.0,197074944.0,0.0,0.0,197074944.0,644972544.0,0.0,644972544.0,0.0,0.0,644972544.0,0.0,0.0,0.0,644972544.0
455,0.0,1606,122,1728,1728,0,1728,560,0,0,3456,3334,4.0,0,0,0,1,1,0,12.144197241812089,2,2,2,2,2,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,3,1,2,1,3,3,1,3,2,2,3,1,1,1,1,1,1,1,2,1,2,14,21,11,22,13,188000,2985984.0,967680.0,313600.0,2579236.0,195932.0,2775168.0,0.0,2775168.0,14884.0,210816.0,0.0,210816.0,2985984.0,0.0,2985984.0,0.0,0.0,2985984.0,4142253016.0,314666792.0,4456919808.0,0.0,4456919808.0,23903704.0,338570496.0,0.0,338570496.0,4795490304.0,0.0,4795490304.0,0.0,0.0,4795490304.0,1815848.0,25719552.0,0.0,25719552.0,364290048.0,0.0,364290048.0,0.0,0.0,364290048.0,5159780352.0,0.0,5159780352.0,0.0,0.0,5159780352.0,0.0,0.0,0.0,5159780352.0
161,0.0,660,572,1232,1232,0,1232,516,0,0,2464,1892,2.0,0,0,0,1,1,0,11.998433280751929,1,2,2,3,2,2,1,3,1,2,2,1,2,3,3,2,3,2,2,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,3,1,1,2,2,3,1,1,1,1,1,1,1,1,3,3,14,21,11,12,11,162500,1517824.0,635712.0,266256.0,435600.0,377520.0,813120.0,0.0,813120.0,327184.0,704704.0,0.0,704704.0,1517824.0,0.0,1517824.0,0.0,0.0,1517824.0,287496000.0,249163200.0,536659200.0,0.0,536659200.0,215941440.0,465104640.0,0.0,465104640.0,1001763840.0,0.0,1001763840.0,0.0,0.0,1001763840.0,187149248.0,403090688.0,0.0,403090688.0,868195328.0,0.0,868195328.0,0.0,0.0,868195328.0,1869959168.0,0.0,1869959168.0,0.0,0.0,1869959168.0,0.0,0.0,0.0,1869959168.0
1434,318.0,0,936,936,962,830,1792,451,0,0,2728,1792,3.5,0,0,1,1,1,1,12.136186518066006,1,2,4,2,2,2,1,1,1,2,2,1,2,3,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,1,1,1,1,1,3,3,23,21,11,12,11,186500,925444.0,433862.0,203401.0,0.0,0.0,0.0,0.0,0.0,876096.0,876096.0,776880.0,1677312.0,876096.0,776880.0,1677312.0,688900.0,1487360.0,3211264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820025856.0,820025856.0,727159680.0,1569964032.0,820025856.0,727159680.0,1569964032.0,644810400.0,1392168960.0,3005743104.0,820025856.0,727159680.0,1569964032.0,644810400.0,1392168960.0,3005743104.0,571787000.0,1234508800.0,2665349120.0,5754585088.0
1038,396.0,0,1055,1055,1055,1208,2263,905,189,0,3318,2263,2.5,234,0,1,1,1,1,12.567237494741756,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,2,3,1,3,1,1,1,1,4,1,1,1,3,3,23,11,11,13,11,287000,1113025.0,954775.0,819025.0,0.0,0.0,0.0,0.0,0.0,1113025.0,1113025.0,1274440.0,2387465.0,1113025.0,1274440.0,2387465.0,1459264.0,2733704.0,5121169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1174241375.0,1174241375.0,1344534200.0,2518775575.0,1174241375.0,1344534200.0,2518775575.0,1539523520.0,2884057720.0,5402833295.0,1174241375.0,1344534200.0,2518775575.0,1539523520.0,2884057720.0,5402833295.0,1762790912.0,3302314432.0,6186372152.0,11589205447.0
107,0.0,0,641,641,1047,0,1047,273,0,450,1688,1047,1.0,0,0,0,1,1,0,11.51741537024308,2,3,1,2,1,1,1,1,1,3,2,1,2,1,3,1,3,2,1,1,1,2,3,1,1,2,1,1,2,1,1,1,1,1,3,1,3,1,2,2,3,3,2,1,1,1,1,1,2,1,14,21,11,12,11,100450,1096209.0,285831.0,74529.0,0.0,0.0,0.0,0.0,0.0,410881.0,410881.0,0.0,671127.0,410881.0,0.0,671127.0,0.0,0.0,1096209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263374721.0,263374721.0,0.0,430192407.0,263374721.0,0.0,430192407.0,0.0,0.0,702669969.0,263374721.0,0.0,430192407.0,0.0,0.0,702669969.0,0.0,0.0,0.0,1147730823.0
1308,0.0,746,244,990,990,0,990,480,0,0,1980,1736,2.0,64,0,0,1,1,0,11.83500896413934,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,3,3,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,3,1,3,3,2,3,1,1,1,1,4,1,1,1,4,3,14,21,11,12,11,138000,980100.0,475200.0,230400.0,556516.0,182024.0,738540.0,0.0,738540.0,59536.0,241560.0,0.0,241560.0,980100.0,0.0,980100.0,0.0,0.0,980100.0,415160936.0,135789904.0,550950840.0,0.0,550950840.0,44413856.0,180203760.0,0.0,180203760.0,731154600.0,0.0,731154600.0,0.0,0.0,731154600.0,14526784.0,58940640.0,0.0,58940640.0,239144400.0,0.0,239144400.0,0.0,0.0,239144400.0,970299000.0,0.0,970299000.0,0.0,0.0,970299000.0,0.0,0.0,0.0,970299000.0
877,0.0,633,431,1064,1040,0,1040,648,0,0,2104,1673,2.0,0,0,0,1,1,0,11.792449349720544,1,2,4,4,2,1,2,1,2,3,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,3,1,1,2,2,3,1,1,1,1,1,1,1,1,2,2,14,21,11,12,11,132250,1081600.0,673920.0,419904.0,400689.0,272823.0,673512.0,0.0,658320.0,185761.0,458584.0,0.0,448240.0,1132096.0,0.0,1106560.0,0.0,0.0,1081600.0,253636137.0,172696959.0,426333096.0,0.0,416716560.0,117586713.0,290283672.0,0.0,283735920.0,716616768.0,0.0,700452480.0,0.0,0.0,684652800.0,80062991.0,197649704.0,0.0,193191440.0,487933376.0,0.0,476927360.0,0.0,0.0,466169600.0,1204550144.0,0.0,1177379840.0,0.0,0.0,1150822400.0,0.0,0.0,0.0,1124864000.0
772,0.0,836,0,836,1220,0,1220,396,0,0,2056,2056,1.0,0,0,0,1,1,0,11.532728092266408,1,2,2,2,2,1,1,1,1,3,2,1,2,1,2,1,1,2,2,2,1,2,3,3,1,2,1,1,2,1,1,1,1,1,3,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,14,21,12,12,11,102000,1488400.0,483120.0,156816.0,698896.0,0.0,698896.0,0.0,1019920.0,0.0,0.0,0.0,0.0,698896.0,0.0,1019920.0,0.0,0.0,1488400.0,584277056.0,0.0,584277056.0,0.0,852653120.0,0.0,0.0,0.0,0.0,584277056.0,0.0,852653120.0,0.0,0.0,1244302400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584277056.0,0.0,852653120.0,0.0,0.0,1244302400.0,0.0,0.0,0.0,1815848000.0
891,0.0,0,672,672,672,252,924,576,0,2000,1596,924,1.0,0,0,1,1,1,1,11.73526869611367,3,2,1,1,2,1,1,2,1,3,1,1,1,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,1,3,3,2,3,1,1,1,1,1,1,2,2,2,2,24,21,11,12,11,124900,451584.0,387072.0,331776.0,0.0,0.0,0.0,0.0,0.0,451584.0,451584.0,169344.0,620928.0,451584.0,169344.0,620928.0,63504.0,232848.0,853776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303464448.0,303464448.0,113799168.0,417263616.0,303464448.0,113799168.0,417263616.0,42674688.0,156473856.0,573737472.0,303464448.0,113799168.0,417263616.0,42674688.0,156473856.0,573737472.0,16003008.0,58677696.0,215151552.0,788889024.0
421,200.0,1309,35,1344,1344,0,1344,784,0,0,2688,2653,4.0,0,0,0,1,1,0,12.237086699059343,2,3,3,1,2,1,1,1,1,3,2,2,1,4,2,3,3,2,1,1,2,1,2,2,2,1,1,1,1,3,1,2,1,1,3,1,1,3,1,4,1,1,1,1,1,1,1,1,3,3,14,21,11,22,13,206300,1806336.0,1053696.0,614656.0,1713481.0,45815.0,1759296.0,0.0,1759296.0,1225.0,47040.0,0.0,47040.0,1806336.0,0.0,1806336.0,0.0,0.0,1806336.0,2242946629.0,59971835.0,2302918464.0,0.0,2302918464.0,1603525.0,61575360.0,0.0,61575360.0,2364493824.0,0.0,2364493824.0,0.0,0.0,2364493824.0,42875.0,1646400.0,0.0,1646400.0,63221760.0,0.0,63221760.0,0.0,0.0,63221760.0,2427715584.0,0.0,2427715584.0,0.0,0.0,2427715584.0,0.0,0.0,0.0,2427715584.0
1447,189.0,593,595,1188,1188,0,1188,312,0,0,2376,1781,1.0,300,0,0,1,1,0,11.969717200243734,1,2,2,4,2,2,1,3,1,3,2,1,2,2,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,1,2,2,2,1,1,2,4,3,1,1,1,5,2,14,21,11,12,11,157900,1411344.0,370656.0,97344.0,351649.0,352835.0,704484.0,0.0,704484.0,354025.0,706860.0,0.0,706860.0,1411344.0,0.0,1411344.0,0.0,0.0,1411344.0,208527857.0,209231155.0,417759012.0,0.0,417759012.0,209936825.0,419167980.0,0.0,419167980.0,836926992.0,0.0,836926992.0,0.0,0.0,836926992.0,210644875.0,420581700.0,0.0,420581700.0,839749680.0,0.0,839749680.0,0.0,0.0,839749680.0,1676676672.0,0.0,1676676672.0,0.0,0.0,1676676672.0,0.0,0.0,0.0,1676676672.0
1316,0.0,500,176,952,1092,1020,2112,576,0,0,3064,2888,2.5,280,0,1,1,1,1,12.239990863733636,1,2,3,3,2,1,1,1,1,3,2,1,2,3,2,2,2,2,2,2,1,2,3,1,1,2,2,2,2,1,1,2,2,3,3,1,1,2,2,3,1,1,1,4,1,1,1,1,3,2,22,21,11,12,11,206900,1192464.0,628992.0,331776.0,250000.0,88000.0,476000.0,510000.0,1056000.0,30976.0,167552.0,179520.0,371712.0,906304.0,971040.0,2010624.0,1040400.0,2154240.0,4460544.0,125000000.0,44000000.0,238000000.0,255000000.0,528000000.0,15488000.0,83776000.0,89760000.0,185856000.0,453152000.0,485520000.0,1005312000.0,520200000.0,1077120000.0,2230272000.0,5451776.0,29489152.0,31595520.0,65421312.0,159509504.0,170903040.0,353869824.0,183110400.0,379146240.0,785055744.0,862801408.0,924430080.0,1914114048.0,990460800.0,2050836480.0,4246437888.0,1061208000.0,2197324800.0,4549754880.0,9420668928.0
385,0.0,985,595,1580,1079,874,1953,501,0,0,3533,2938,3.5,447,0,1,1,1,1,12.388394202324127,1,2,3,4,2,2,2,2,2,2,1,1,2,3,2,3,3,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,4,4,1,1,1,2,3,24,11,11,13,11,240000,1164241.0,540579.0,251001.0,970225.0,586075.0,1556300.0,860890.0,1923705.0,354025.0,940100.0,520030.0,1162035.0,2496400.0,1380920.0,3085740.0,763876.0,1706922.0,3814209.0,955671625.0,577283875.0,1532955500.0,847976650.0,1894849425.0,348714625.0,925998500.0,512229550.0,1144604475.0,2458954000.0,1360206200.0,3039453900.0,752417860.0,1681318170.0,3756995865.0,210644875.0,559359500.0,309417850.0,691410825.0,1485358000.0,821647400.0,1836015300.0,454506220.0,1015618590.0,2269454355.0,3944312000.0,2181853600.0,4875469200.0,1206924080.0,2696936760.0,6026450220.0,667627624.0,1491849828.0,3333618666.0,7449150177.0
1048,0.0,686,304,990,990,0,990,672,0,0,1980,1676,1.5,0,0,0,1,1,0,11.884489021402713,1,2,1,2,2,2,1,1,1,2,2,1,2,2,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,3,1,3,3,2,3,1,1,1,1,1,1,1,3,3,3,14,21,11,12,11,145000,980100.0,665280.0,451584.0,470596.0,208544.0,679140.0,0.0,679140.0,92416.0,300960.0,0.0,300960.0,980100.0,0.0,980100.0,0.0,0.0,980100.0,322828856.0,143061184.0,465890040.0,0.0,465890040.0,63397376.0,206458560.0,0.0,206458560.0,672348600.0,0.0,672348600.0,0.0,0.0,672348600.0,28094464.0,91491840.0,0.0,91491840.0,297950400.0,0.0,297950400.0,0.0,0.0,297950400.0,970299000.0,0.0,970299000.0,0.0,0.0,970299000.0,0.0,0.0,0.0,970299000.0
1334,0.0,0,803,803,803,557,1360,297,0,0,2163,1360,1.5,255,0,1,1,1,0,11.740061037553977,3,3,1,1,2,1,1,2,1,3,2,1,1,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,3,1,3,1,2,2,1,1,1,1,4,4,2,2,1,2,14,21,11,13,11,125500,644809.0,238491.0,88209.0,0.0,0.0,0.0,0.0,0.0,644809.0,644809.0,447271.0,1092080.0,644809.0,447271.0,1092080.0,310249.0,757520.0,1849600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517781627.0,517781627.0,359158613.0,876940240.0,517781627.0,359158613.0,876940240.0,249129947.0,608288560.0,1485228800.0,517781627.0,359158613.0,876940240.0,249129947.0,608288560.0,1485228800.0,172808693.0,421938640.0,1030227200.0,2515456000.0
1338,0.0,0,693,693,693,0,693,0,0,0,1386,693,1.0,20,0,0,0,1,0,10.868568448579715,2,3,4,1,1,2,2,2,2,3,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,3,1,1,1,1,1,2,1,5,1,3,1,3,3,2,1,2,1,1,1,1,1,14,21,22,12,11,52500,480249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480249.0,480249.0,0.0,480249.0,480249.0,0.0,480249.0,0.0,0.0,480249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332812557.0,332812557.0,0.0,332812557.0,332812557.0,0.0,332812557.0,0.0,0.0,332812557.0,332812557.0,0.0,332812557.0,0.0,0.0,332812557.0,0.0,0.0,0.0,332812557.0
126,0.0,490,30,520,520,0,754,0,0,0,1040,1010,2.0,53,0,0,0,1,0,11.344506813345266,2,3,1,1,2,1,1,1,1,3,2,2,1,3,3,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,3,1,5,1,3,1,3,3,2,1,1,1,1,1,1,1,14,22,21,12,11,84500,270400.0,0.0,0.0,240100.0,14700.0,254800.0,0.0,369460.0,900.0,15600.0,0.0,22620.0,270400.0,0.0,392080.0,0.0,0.0,568516.0,117649000.0,7203000.0,124852000.0,0.0,181035400.0,441000.0,7644000.0,0.0,11083800.0,132496000.0,0.0,192119200.0,0.0,0.0,278572840.0,27000.0,468000.0,0.0,678600.0,8112000.0,0.0,11762400.0,0.0,0.0,17055480.0,140608000.0,0.0,203881600.0,0.0,0.0,295628320.0,0.0,0.0,0.0,428661064.0
710,41.0,0,876,876,904,0,904,408,0,0,1780,904,1.0,0,0,0,1,1,0,11.607326140391711,1,2,2,1,2,2,1,1,1,3,2,1,2,2,3,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,3,1,1,2,2,2,1,1,1,1,1,1,2,1,3,2,14,21,11,12,12,109900,817216.0,368832.0,166464.0,0.0,0.0,0.0,0.0,0.0,767376.0,767376.0,0.0,791904.0,767376.0,0.0,791904.0,0.0,0.0,817216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672221376.0,672221376.0,0.0,693707904.0,672221376.0,0.0,693707904.0,0.0,0.0,715881216.0,672221376.0,0.0,693707904.0,0.0,0.0,715881216.0,0.0,0.0,0.0,738763264.0
1333,0.0,690,126,816,816,0,816,288,0,0,1632,1506,2.0,0,0,0,1,1,1,11.512925464970229,1,2,2,2,2,1,1,1,2,3,2,1,2,1,3,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,4,1,22,21,11,12,11,100000,665856.0,235008.0,82944.0,476100.0,86940.0,563040.0,0.0,563040.0,15876.0,102816.0,0.0,102816.0,665856.0,0.0,665856.0,0.0,0.0,665856.0,328509000.0,59988600.0,388497600.0,0.0,388497600.0,10954440.0,70943040.0,0.0,70943040.0,459440640.0,0.0,459440640.0,0.0,0.0,459440640.0,2000376.0,12954816.0,0.0,12954816.0,83897856.0,0.0,83897856.0,0.0,0.0,83897856.0,543338496.0,0.0,543338496.0,0.0,0.0,543338496.0,0.0,0.0,0.0,543338496.0
1317,270.0,0,1622,1622,1630,0,1630,860,0,0,3252,1630,3.0,214,0,0,1,1,1,12.596400426884427,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,4,4,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,2,3,1,1,4,1,4,1,1,1,4,3,1,1,1,4,4,22,11,11,11,11,295493,2656900.0,1401800.0,739600.0,0.0,0.0,0.0,0.0,0.0,2630884.0,2630884.0,0.0,2643860.0,2630884.0,0.0,2643860.0,0.0,0.0,2656900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4267293848.0,4267293848.0,0.0,4288340920.0,4267293848.0,0.0,4288340920.0,0.0,0.0,4309491800.0,4267293848.0,0.0,4288340920.0,0.0,0.0,4309491800.0,0.0,0.0,0.0,4330747000.0
