Id,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,ScreenPorch,MiscVal,TotalSF,Total_sqr_footage,Total_Bathrooms,Total_porch_sf,haspool,has2ndfloor,hasgarage,hasbsmt,hasfireplace,SalePrice_log,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtFinSF2,HeatingQC,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Fence,MoSold,YrSold,YrBltAndRemod,NewFirePlaces,NewExterQualCond,NewCentrAirElec,NewKitchen,NewSale,SalePrice
462,0.0,350,0,560,575,560,1135,576,0,0,1695,1695,2.0,256,0,1,1,1,0,11.951180395901384,3,2,1,1,2,1,1,1,1,3,1,1,2,4,3,1,3,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,1,2,3,1,3,2,1,3,1,1,1,4,1,1,2,1,4,2,14,11,11,13,11,155000
157,0.0,0,0,105,1040,0,1040,625,0,0,1040,1040,1.0,0,0,0,1,0,0,11.603679828238691,1,2,1,1,2,1,1,1,1,3,2,1,2,2,3,1,1,1,2,2,1,2,3,3,3,2,2,1,2,1,1,1,1,1,3,1,3,1,2,3,1,1,1,1,1,1,1,1,1,1,14,21,12,12,11,109500
1016,0.0,643,167,810,810,855,1665,528,0,0,2475,2308,3.5,45,0,1,1,1,0,12.33270529646354,1,2,2,1,2,1,1,1,1,2,2,1,2,4,3,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,1,4,1,1,1,4,3,14,11,11,13,11,227000
1068,360.0,674,0,780,798,813,1611,442,189,0,2391,2391,2.5,645,0,1,1,1,0,12.031123843065632,1,2,3,2,2,1,1,1,2,3,2,1,2,3,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,3,3,1,1,2,1,3,1,1,1,4,4,1,1,1,3,2,14,21,11,12,11,167900
875,0.0,0,676,676,676,455,1131,200,0,0,1807,1131,1.5,26,0,1,1,1,0,11.104957226643943,3,3,1,1,2,1,1,1,1,3,1,1,1,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,3,1,3,1,2,2,1,1,1,1,1,1,1,1,4,1,14,21,11,12,12,66500
258,180.0,1334,270,1604,1604,0,1604,660,0,0,3208,2938,3.5,233,0,0,1,1,1,12.301382825334498,1,2,2,2,2,1,1,1,1,2,2,1,2,4,2,4,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,4,1,3,1,1,1,3,4,1,1,1,4,4,22,11,11,13,12,220000
1257,554.0,1314,672,1986,1987,0,1987,691,0,0,3973,3301,3.0,298,0,0,1,1,1,12.616525295149378,1,2,4,4,2,2,1,2,1,1,2,1,2,4,2,3,3,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,4,3,1,1,1,3,3,23,11,11,13,11,301500
559,0.0,604,125,729,729,717,1446,406,0,0,2175,2050,3.0,286,0,1,1,1,1,12.072541252905651,1,2,1,4,2,2,2,2,1,2,2,1,2,4,2,3,3,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,3,1,1,3,2,3,1,1,1,4,2,1,1,1,3,3,23,21,11,12,11,175000
568,168.0,2,1515,1517,1535,0,1535,532,0,0,3052,1537,2.0,0,0,0,1,1,0,12.273731294003989,1,2,2,2,2,2,1,1,1,1,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,3,1,1,3,1,3,1,1,1,1,1,1,1,1,5,3,14,11,11,13,11,214000
1030,281.0,317,355,672,672,546,1218,264,0,0,1890,1535,2.0,28,0,1,1,1,0,11.6784399034478,2,3,1,1,2,1,1,1,1,3,2,2,2,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,2,2,3,1,3,2,2,2,1,1,1,1,2,1,1,1,1,2,14,21,11,12,11,118000
1150,0.0,624,26,650,832,650,1482,324,0,0,2132,2106,1.5,0,0,1,1,1,0,11.870599909242044,3,3,1,2,2,1,1,1,1,3,1,1,2,4,3,1,3,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,3,1,3,1,2,3,1,1,1,1,1,1,1,2,4,1,14,21,11,12,11,143000
1388,0.0,168,0,714,1664,862,2526,216,0,0,3240,3240,2.0,103,0,1,1,1,1,11.820410164718188,3,3,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,4,4,1,3,1,2,2,1,1,1,2,2,1,2,1,2,1,22,21,21,13,13,136000
1152,132.0,176,1290,1466,1466,0,1466,528,100,0,2932,1642,1.5,240,0,0,1,1,1,11.917723684090689,1,2,4,4,2,1,1,1,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,1,2,1,3,1,1,1,1,4,1,1,1,1,2,22,21,11,12,11,149900
811,99.0,663,0,1040,1309,0,1309,484,0,0,2349,2349,2.5,265,1,0,1,1,1,12.106252310247962,1,2,3,2,2,1,1,1,1,2,2,1,2,3,3,2,3,1,2,2,2,2,2,1,1,2,2,2,3,2,1,1,2,2,3,1,1,2,1,3,1,1,1,4,1,1,3,1,1,3,24,21,11,13,11,181000
825,0.0,0,1489,1489,1489,0,1489,776,0,0,2978,1489,2.0,140,0,0,1,1,1,12.3570755190667,1,2,3,3,2,1,1,1,1,2,2,1,2,4,2,4,3,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,3,1,1,4,1,3,1,1,1,1,4,1,1,1,1,4,22,11,11,13,23,232600
676,0.0,311,544,855,855,586,1441,440,0,0,2296,1752,2.5,28,0,1,1,1,1,11.908340237224891,2,2,1,1,2,1,1,1,1,3,2,2,2,3,3,2,2,2,2,3,1,2,2,1,1,2,1,1,2,1,1,2,2,2,3,1,1,2,2,3,1,1,1,1,1,1,1,1,4,2,23,21,11,12,11,148500
326,0.0,116,604,720,803,0,803,360,0,0,1523,919,1.0,244,0,0,1,1,0,11.37366339763672,2,3,1,1,2,1,1,1,1,3,1,1,1,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,3,1,1,1,1,1,3,1,3,1,2,3,1,1,1,1,1,4,1,1,2,1,14,21,22,12,11,87000
970,105.0,513,75,588,1095,0,1095,264,0,0,1683,1608,2.0,0,0,0,1,1,0,11.84939770159144,2,2,3,2,2,1,1,1,1,3,2,2,1,3,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,14,22,11,12,11,140000
405,0.0,0,806,806,806,766,1572,373,0,0,2378,1572,2.5,40,0,1,1,1,1,12.031719258385396,1,2,2,2,2,2,1,1,1,2,2,1,2,3,2,3,3,2,2,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,3,1,2,3,1,3,1,1,1,1,3,1,1,1,2,3,23,21,11,12,11,168000
1382,0.0,865,340,1205,2117,0,2117,550,0,0,3322,2982,2.5,42,0,0,1,1,1,12.377922902456833,1,2,2,3,2,2,1,2,1,3,2,1,2,3,3,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,3,3,1,1,2,1,3,1,1,1,1,3,1,1,1,3,2,22,21,11,12,11,237500
982,700.0,854,371,1225,1276,1336,2612,676,0,0,3837,3466,3.5,250,0,1,1,1,1,12.72486643894534,1,2,4,3,2,2,1,2,1,1,2,1,2,4,2,3,3,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,3,3,1,1,3,1,4,1,1,1,4,1,1,1,2,4,3,23,11,11,13,11,336000
441,200.0,1767,788,2077,2223,0,2402,672,170,0,5496,4708,3.0,242,0,0,1,1,1,13.226723392728571,1,2,4,4,2,1,1,1,1,1,2,1,2,4,2,4,4,1,1,1,2,1,1,1,2,1,3,2,1,2,1,2,1,1,4,1,1,4,1,4,1,1,1,1,4,1,1,1,4,4,22,11,11,11,11,555000
1043,135.0,900,406,1306,1306,0,1306,624,0,0,2612,2206,3.0,233,0,0,1,1,1,12.185869938212656,1,2,1,1,2,2,1,1,1,1,2,2,2,3,2,3,3,2,1,1,2,1,2,1,1,2,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,4,4,1,1,1,4,3,22,11,11,13,11,196000
1398,0.0,0,939,939,939,574,1513,180,0,0,2452,1513,1.5,174,0,1,1,1,0,11.831379196088765,3,3,1,1,2,1,1,1,1,3,2,1,2,2,3,1,3,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,3,3,1,3,1,2,2,3,3,2,1,1,4,1,1,2,2,14,21,11,12,11,137500
178,0.0,57,554,1052,1252,668,1920,451,0,0,2972,2418,3.0,0,0,1,1,1,1,12.058152515453552,3,2,2,3,2,1,1,1,1,3,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,3,3,1,1,1,2,3,1,1,1,1,1,1,1,2,1,1,22,11,11,13,11,172500
501,285.0,356,316,672,672,546,1218,264,0,0,1890,1574,1.5,172,0,1,1,1,0,11.635143097694478,2,3,1,1,2,1,1,1,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,3,1,3,2,2,2,1,1,1,3,2,1,1,1,2,2,14,21,11,12,11,113000
390,272.0,1280,402,1682,1742,590,2332,846,0,0,4014,3612,3.5,330,0,1,1,1,1,12.962194625251508,1,2,4,3,2,1,1,1,1,1,2,1,2,4,2,4,4,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,3,1,2,4,1,4,1,1,1,4,4,1,1,1,3,4,21,11,11,11,23,426000
1340,0.0,360,504,864,864,0,864,288,0,0,1728,1224,1.0,0,0,0,1,1,0,11.763684183317412,1,2,4,2,2,2,1,2,1,2,2,1,2,2,3,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,14,21,11,12,11,128500
905,75.0,599,277,876,902,0,902,288,0,0,1778,1501,1.0,0,0,0,1,1,0,11.740061037553977,1,2,2,1,2,2,1,1,1,3,2,1,2,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,3,1,1,2,2,2,1,1,1,1,1,1,2,1,2,2,14,21,11,12,11,125500
51,0.0,182,612,794,794,676,1470,388,0,0,2264,1652,2.5,75,0,1,1,1,0,12.083905011555968,1,2,2,4,2,2,1,2,1,2,2,1,2,3,3,3,3,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,3,1,1,3,1,3,1,1,1,1,4,1,1,2,2,3,14,21,11,12,11,177000
771,0.0,685,173,858,858,0,858,576,0,0,1716,1543,2.0,120,0,0,1,1,0,11.812289042195848,4,2,2,1,2,2,1,3,1,3,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,3,1,3,2,2,3,1,1,1,3,1,1,1,1,4,2,14,21,11,12,11,134900
156,0.0,0,572,572,572,524,1096,0,0,0,1668,1096,1.0,136,0,1,0,1,0,11.27720313144916,3,2,1,2,2,1,1,2,1,3,1,1,1,3,2,1,1,2,2,2,1,2,2,1,1,2,1,1,3,1,1,1,1,1,3,1,5,1,3,1,3,3,2,1,1,3,1,1,3,1,14,21,22,12,11,79000
1351,368.0,500,748,1248,1338,1296,2634,936,0,0,3882,3134,4.5,0,0,1,1,1,0,12.206072645530174,2,2,4,3,2,1,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,3,4,4,1,3,2,2,4,1,1,1,1,1,1,1,1,4,2,14,21,11,22,11,200000
593,0.0,816,0,816,816,0,816,816,0,0,1632,1632,2.0,0,0,0,1,1,0,11.83500896413934,1,2,1,1,2,1,1,1,1,3,2,1,2,2,3,2,3,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,3,2,1,3,1,1,1,1,1,1,1,1,3,3,14,21,11,12,11,138000
808,0.0,1309,15,1324,1072,504,1576,528,0,0,2900,2885,3.5,312,0,1,1,1,1,12.31716669303576,3,2,4,4,2,1,1,1,1,3,2,1,2,2,3,1,3,2,2,2,1,2,2,1,2,1,1,1,1,3,1,1,2,2,3,1,1,1,1,3,1,1,1,1,4,1,1,1,4,2,23,21,11,13,11,223500
340,176.0,585,630,1215,1215,0,1215,297,234,0,2430,1800,1.0,234,0,0,1,1,0,11.951180395901384,1,2,2,3,2,2,1,1,1,3,1,1,2,3,3,2,3,1,2,2,2,2,2,3,1,2,1,1,2,1,1,1,1,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,4,2,14,21,12,12,11,155000
1393,0.0,769,95,864,900,0,900,288,0,0,1764,1669,2.0,319,0,0,1,1,1,11.719939634354557,4,2,2,1,2,1,1,1,1,3,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,3,1,1,2,1,2,1,1,1,4,4,1,2,1,1,2,24,21,11,12,11,123000
1383,0.0,0,596,596,998,764,1762,576,0,0,2358,1762,2.5,257,0,1,1,1,0,11.964001084330445,3,3,1,1,2,1,1,2,1,3,2,1,2,4,3,1,1,1,2,2,1,2,3,1,1,2,1,1,1,2,1,1,2,3,3,1,3,3,2,3,1,1,2,1,1,4,1,1,1,1,14,21,11,13,11,157000
1182,186.0,1480,120,1600,1652,0,1652,482,0,0,3252,3132,3.5,368,0,0,1,1,1,12.8802918162046,1,3,2,1,2,2,2,1,2,2,2,3,2,4,2,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,3,1,1,4,1,3,1,1,1,4,4,1,1,1,3,4,22,11,11,13,23,392500
190,0.0,1153,440,1593,1593,0,1593,682,224,0,3186,2746,2.5,344,0,0,1,1,1,12.56374708980199,1,2,1,1,2,1,1,1,1,1,2,3,2,4,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,3,1,3,1,1,1,1,4,1,1,1,3,3,22,11,11,11,11,286000
418,0.0,1128,242,1370,1370,1254,2624,864,0,0,3994,3752,3.5,0,0,1,1,1,1,12.384218830913648,3,2,3,4,2,2,1,1,1,2,1,1,2,3,3,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,1,2,2,3,4,1,3,1,2,4,1,1,2,1,1,1,1,1,2,1,22,21,22,12,11,239000
1378,0.0,408,156,984,984,620,1604,660,0,0,2588,2432,2.0,68,0,1,1,1,0,11.669929213779891,3,2,1,3,1,1,1,1,1,3,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,1,2,3,2,3,2,2,3,1,1,1,1,4,1,1,2,4,1,14,21,11,12,11,117000
1370,171.0,370,315,1657,1668,0,1668,502,0,0,3325,3010,3.0,262,0,0,1,1,1,12.354492650648448,1,2,1,2,2,2,1,2,1,2,2,1,2,4,2,3,3,1,1,1,2,1,2,1,1,2,3,2,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,1,4,1,1,1,5,3,23,11,11,13,11,232000
870,246.0,750,300,1050,1062,887,1949,574,0,0,2999,2699,3.5,246,0,1,1,1,1,12.371587084007746,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,3,4,1,3,1,5,3,23,11,11,13,11,236000
388,255.0,631,410,1041,1125,0,1125,352,0,0,2166,1756,2.0,296,0,0,1,1,1,11.736069016284436,4,2,2,1,2,1,1,1,1,3,2,1,1,3,3,2,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,3,1,3,2,2,2,1,1,1,4,1,1,2,1,4,2,24,21,11,12,12,125000
164,0.0,0,882,882,882,0,882,0,0,0,1764,882,1.0,0,0,0,0,1,0,11.5444241320296,2,2,1,1,2,1,1,1,1,3,2,1,1,1,3,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,5,1,3,1,3,3,1,1,1,1,2,1,2,1,14,21,11,12,11,103200
1265,0.0,266,1139,1405,1337,0,1337,511,0,0,2742,1603,3.0,212,0,0,1,1,0,12.106252310247962,1,3,1,1,2,1,1,1,1,3,2,3,2,3,2,3,3,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,3,4,1,1,1,3,3,14,11,11,13,12,181000
740,0.0,0,864,864,864,864,1728,572,0,0,2592,1728,2.5,243,0,1,1,1,0,12.154779351142624,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,1,3,1,3,1,1,1,4,4,1,1,1,4,3,14,11,11,13,11,190000
523,0.0,399,605,1004,1004,660,1664,420,0,0,2668,2063,2.0,60,0,1,1,1,1,11.976659481202368,3,3,1,1,2,1,1,2,1,3,1,1,1,3,3,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,2,3,1,3,1,2,3,1,1,1,1,2,1,1,1,1,1,22,21,11,12,11,159000
62,0.0,0,530,530,581,530,1111,288,0,0,1641,1111,1.0,144,0,1,1,1,0,11.522875795823396,4,3,1,1,2,1,1,1,1,3,2,1,1,2,3,1,3,2,2,2,1,2,2,3,1,2,1,1,2,1,1,1,1,2,3,1,3,1,2,2,1,1,2,1,1,4,1,1,2,1,14,21,21,12,11,101000
137,196.0,695,519,1214,1214,0,1214,318,0,0,2428,1909,2.0,111,0,0,1,1,1,11.870599909242044,1,2,2,2,2,2,1,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,3,1,1,2,1,2,1,1,1,1,4,1,1,2,2,2,24,21,11,12,11,143000
150,0.0,0,896,896,896,448,1344,240,0,0,2240,1344,1.0,314,0,1,1,1,0,11.652687407345388,3,3,1,1,2,1,1,1,1,3,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,3,1,3,1,2,2,3,1,1,4,4,1,1,1,1,1,14,21,12,12,11,115000
1347,0.0,297,1203,1568,2156,0,2156,508,0,0,3724,2521,2.0,370,0,0,1,1,1,12.478006361013817,1,2,3,4,2,2,1,3,1,2,3,1,2,4,3,2,3,1,1,2,1,2,2,1,1,2,2,1,2,1,1,2,1,2,3,1,1,2,1,3,1,1,1,1,4,1,1,1,1,3,22,21,11,12,11,262500
671,0.0,193,545,738,738,738,1476,540,0,0,2214,1669,3.5,135,0,1,1,1,0,12.063932878369052,1,2,2,1,2,1,1,2,1,2,2,1,2,3,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,2,3,1,1,3,1,3,1,1,1,3,3,1,1,3,4,3,14,11,11,13,11,173500
1061,0.0,616,722,1338,1338,0,1338,582,0,0,2676,1954,3.0,170,0,0,1,1,0,12.271392111650815,1,2,1,1,2,1,1,1,1,1,2,3,2,4,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,1,1,4,1,1,5,3,14,11,11,13,11,213500
1132,0.0,212,762,974,974,0,974,0,0,0,1948,1186,1.0,28,0,0,0,1,0,11.44571671527678,1,2,2,2,2,1,1,1,1,3,2,1,2,2,2,3,3,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,3,1,5,1,3,1,3,3,1,1,2,1,2,1,2,3,14,21,11,12,12,93500
82,443.0,1201,36,1237,1337,0,1337,405,0,0,2574,2538,3.0,199,0,0,1,1,0,11.941455846009388,1,3,1,1,2,1,1,2,1,3,2,3,2,3,2,3,3,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,1,4,1,1,1,1,3,14,21,11,12,11,153500
1408,0.0,625,208,833,833,0,833,0,0,0,1666,1458,2.0,0,0,0,0,1,0,11.626254150277232,1,2,2,2,2,2,1,2,1,3,2,1,2,2,2,3,3,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,3,1,5,1,3,1,3,3,1,1,1,1,2,1,4,3,14,21,11,12,11,112000
396,0.0,739,405,1144,1144,0,1144,596,0,0,2288,1883,2.0,44,0,0,1,1,0,11.76756768334381,1,2,2,2,2,1,1,1,1,3,2,1,2,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,5,1,14,21,11,12,11,129000
33,0.0,0,1234,1234,1234,0,1234,484,0,0,2468,1234,2.0,30,0,0,1,1,0,12.100156419938624,1,2,3,3,2,1,1,2,1,2,2,1,2,4,2,4,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,3,1,1,4,1,3,1,1,1,1,3,1,1,1,3,4,14,11,11,13,11,179900
1194,425.0,883,341,1224,1224,0,1224,402,0,0,2448,2107,3.0,304,0,0,1,1,0,12.013700752882718,1,3,2,1,2,1,1,2,1,3,2,3,2,3,2,3,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,3,1,3,1,1,1,1,4,1,1,1,4,3,14,21,11,12,11,165000
1088,0.0,0,1082,1082,1082,871,1953,936,0,0,3035,1953,2.5,210,0,1,1,1,1,12.43718436649356,1,2,3,2,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,3,1,1,3,1,4,1,1,1,4,4,1,1,1,4,4,22,11,11,13,11,252000
1197,0.0,0,879,879,879,984,1863,660,0,0,2742,1863,2.5,117,0,1,1,1,1,12.297785453453374,1,2,1,4,2,2,1,1,1,2,2,1,2,4,2,4,3,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,3,3,1,2,4,1,4,1,1,1,3,2,1,1,1,1,4,22,11,11,13,23,219210
460,161.0,185,524,709,979,224,1203,352,0,0,1912,1388,2.0,248,0,1,1,1,1,11.608235644774552,3,2,1,1,2,2,2,2,1,3,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,3,1,3,1,2,2,1,1,1,1,1,4,1,2,4,1,23,21,11,13,11,110000
1181,0.0,1216,0,1216,1298,1216,2514,693,0,0,3730,3730,2.5,0,0,1,1,1,0,12.429216196844385,1,2,3,3,2,2,1,2,1,2,2,1,2,4,2,3,3,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,3,3,1,1,3,1,3,1,1,1,1,1,1,3,1,1,3,14,21,11,12,11,250000
851,170.0,659,189,848,848,0,848,420,0,0,1696,1507,2.0,140,0,0,1,1,0,11.786762130599955,1,3,1,1,2,1,1,1,1,2,2,3,2,3,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,1,1,2,3,14,11,11,13,11,131500
757,0.0,20,846,866,866,902,1768,578,0,0,2634,1788,2.5,249,0,1,1,1,0,12.26434155365415,1,2,2,2,2,2,1,1,1,2,2,1,2,4,2,4,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,4,1,3,1,1,1,3,4,1,1,1,4,4,14,11,11,13,11,212000
1186,0.0,392,392,784,949,272,1221,392,0,0,2005,1613,2.0,236,0,1,1,1,0,11.560762794384388,3,2,1,2,2,1,1,1,1,3,2,1,1,2,3,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,1,1,3,3,1,1,2,2,2,1,1,1,1,1,4,1,1,1,1,14,21,11,12,11,104900
828,0.0,20,1434,1454,1434,0,1434,527,0,0,2888,1454,2.0,329,0,0,1,1,1,12.14950229404178,1,2,2,1,2,2,1,1,1,2,2,1,2,4,2,3,3,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,3,1,1,3,1,3,1,1,1,4,3,1,1,1,4,3,23,11,11,13,11,189000
715,289.0,533,192,725,725,754,1479,475,0,0,2204,2012,2.5,44,0,1,1,1,0,11.779128505744886,1,2,2,3,2,2,1,3,1,3,1,1,2,3,3,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,1,1,2,1,3,1,1,1,1,4,1,1,1,5,3,14,11,11,13,11,130500
364,510.0,162,321,483,483,504,987,264,0,0,1470,1149,1.5,250,0,1,1,1,0,11.6784399034478,2,3,1,1,2,1,1,1,1,3,2,2,2,3,3,2,3,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,3,1,3,2,2,2,1,1,1,4,1,1,1,1,4,3,14,21,11,13,11,118000
122,0.0,0,732,732,772,351,1123,264,0,0,1855,1123,1.0,140,0,1,1,1,0,11.512925464970229,3,3,1,1,2,1,1,1,1,3,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,3,2,2,2,1,1,2,1,1,3,2,1,2,1,14,21,11,12,11,100000
638,0.0,0,811,811,811,576,1387,256,0,0,2198,1387,2.0,0,0,1,1,1,0,11.440354772135391,2,3,1,1,2,1,1,1,1,3,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,1,1,2,1,2,3,1,2,1,2,2,1,1,1,1,1,1,1,1,4,1,14,21,12,23,11,93000
446,0.0,0,1436,1436,1689,0,1689,480,0,0,3125,1689,1.0,0,0,0,1,1,1,11.755871643580615,1,2,2,2,2,1,1,2,1,3,2,1,2,3,2,1,1,1,2,2,1,2,2,1,1,2,1,1,3,1,1,1,1,2,3,1,1,1,2,3,1,1,1,1,1,1,2,1,4,1,22,21,11,12,11,127500
1443,160.0,765,252,1017,1026,981,2007,812,0,0,3024,2772,3.5,220,0,1,1,1,1,12.644327576461327,1,2,3,3,2,1,1,1,1,2,2,1,2,4,2,4,4,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,4,1,1,4,1,4,1,1,1,4,4,1,1,1,4,4,21,11,11,11,11,310000
220,16.0,16,1232,1248,1248,0,1248,438,0,0,2496,1264,2.0,108,0,0,1,1,0,12.0271851854705,1,2,1,1,2,1,1,1,1,2,2,3,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,1,3,1,1,1,3,1,1,1,1,1,4,14,11,11,13,23,167240
705,109.0,712,761,1473,1484,0,1484,606,0,0,2957,2196,3.0,179,0,0,1,1,0,12.269047444691562,1,2,2,1,2,1,1,1,1,2,2,1,2,4,2,3,3,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,3,1,1,3,1,3,1,1,1,1,3,1,1,1,5,3,14,11,11,13,11,213000
168,300.0,1288,294,1582,1610,551,2161,789,0,0,3743,3449,2.5,298,0,1,1,1,1,12.693498620467778,1,2,3,2,2,1,1,1,1,1,2,1,2,4,2,4,3,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,3,1,1,4,1,4,1,1,1,4,4,1,1,1,2,4,22,11,11,11,23,325624
698,0.0,210,219,980,1148,0,1148,308,0,0,2128,1909,1.5,0,0,0,1,1,0,11.72399643505017,1,2,1,1,2,2,1,1,1,3,2,1,2,2,3,1,1,2,2,2,1,1,1,2,1,2,3,2,3,1,2,1,1,1,3,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,14,21,12,12,11,123500
